time;Intake temp.          ;Throttle pos.                     ;Injection time             ;Vehicle speed       ;Coolant temp.     ;Lambdaintegrator 1                 ;Lambdaintegrator 2                 ;Air mass                     ;Load                         ;Current RPM                 ;Target RPM               ;Engine temp.               ;Pedal pos.                  ;Battery voltage                         ;camshaft position bank 1;camshaft position bank 2;Ignition angle              ;Knock sensor Cyl.1;Knock sensor Cyl.2;Knock sensor Cyl.3;Knock sensor Cyl.4;Knock sensor Cyl.5;Knock sensor Cyl.6;Knock sensor Cyl.7;Knock sensor Cyl.8;Lambdasondenspannung n Kat    ;Lambdasondenspannung n Kat 2  
271762;24.75;2.35296;3.248;0;28.5;0.999424;0.999424;17.2;7.47996;597.75;600;94.5;0.781248;13.395;0.0585;-0.0663;7.5;0.859364;1.05467;0.937488;0.97655;1.01561;0.97655;0.859364;1.21092;6.2487;6.2487
274964;24.75;2.35296;3.248;0;28.5;0.999424;0.999424;17.2;7.47996;597.75;600;94.5;0.781248;13.395;0.0585;-0.0663;7.5;0.859364;1.05467;0.937488;0.97655;1.01561;0.97655;0.859364;1.21092;6.2487;6.2487
275694;24.75;2.35296;3.216;0;28.5;0.999424;0.999424;16.5;7.4174;599.25;600;94.5;0.781248;13.49;-0.0195;0.0507;7.5;0.898426;1.01561;0.898426;1.01561;1.05467;1.05467;0.898426;1.17186;6.2487;6.2487
276295;24.75;2.35296;3.216;0;28.5;0.999424;0.999424;16.5;7.4174;599.25;600;94.5;0.781248;13.49;-0.0195;0.0507;7.5;0.898426;1.01561;0.898426;1.01561;1.05467;1.05467;0.898426;1.17186;6.2487;6.2487
277379;24.75;2.35296;3.2;0;28.5;0.999424;0.999424;16.9;7.35484;600;600;95.25;0.781248;13.49;-0.1989;0.1209;7.5;0.859364;0.937488;0.820302;1.01561;1.09374;1.1328;0.859364;1.09374;6.2487;6.2487
277544;24.75;2.35296;3.2;0;28.5;0.999424;0.999424;16.9;7.35484;600;600;95.25;0.781248;13.49;-0.1989;0.1209;7.5;0.859364;0.937488;0.820302;1.01561;1.09374;1.1328;0.859364;1.09374;6.2487;6.2487
278855;24.75;9.41184;6.336;0;28.5;0.999424;0.999424;61.9;14.1161;667.75;600;95.25;1.88476;13.585;0.0858;0.5382;18.75;0.937488;0.97655;0.937488;1.09374;1.1328;1.1328;0.898426;1.1328;6.2487;6.2487
279411;24.75;9.41184;6.336;0;28.5;0.999424;0.999424;61.9;14.1161;667.75;600;95.25;1.88476;13.585;0.0858;0.5382;18.75;0.937488;0.97655;0.937488;1.09374;1.1328;1.1328;0.898426;1.1328;6.2487;6.2487
279783;24;9.804;6.896;7.5;27.75;0.999424;0.999424;63.7;24.0146;981.25;910;95.25;1.87011;13.49;14.5938;14.6445;27;1.36717;1.32811;1.32811;1.28905;1.28905;1.09374;1.17186;1.32811;6.2487;6.2487
280173;24;9.804;6.896;7.5;27.75;0.999424;0.999424;63.7;24.0146;981.25;910;95.25;1.87011;13.49;14.5938;14.6445;27;1.36717;1.32811;1.32811;1.28905;1.28905;1.09374;1.17186;1.32811;6.2487;6.2487
280443;24;11.7648;6.032;12.5;27.75;0.999424;0.999424;83.1;24.5762;1493.25;1370;95.25;1.86523;13.49;29.9442;30.3693;35.25;1.9531;2.03122;1.71873;1.83591;1.71873;2.2656;1.71873;1.87498;6.2487;6.2487
280743;24;11.7648;6.032;12.5;27.75;0.999424;0.999424;83.1;24.5762;1493.25;1370;95.25;1.86523;13.49;29.9442;30.3693;35.25;1.9531;2.03122;1.71873;1.83591;1.71873;2.2656;1.71873;1.87498;6.2487;6.2487
281005;24;11.7648;5.408;17.5;27.75;0.999424;0.999424;88.5;21.6541;1834.5;1700;95.25;1.53808;13.585;30.7008;30.5838;30.75;2.73434;2.42184;1.79685;2.49997;2.34372;2.18747;1.9531;2.42184;6.2487;6.2487
281309;24;11.7648;5.408;17.5;27.75;0.999424;0.999424;88.5;21.6541;1834.5;1700;95.25;1.53808;13.585;30.7008;30.5838;30.75;2.73434;2.42184;1.79685;2.49997;2.34372;2.18747;1.9531;2.42184;6.2487;6.2487
281488;23.25;3.9216;2.4;20;27.75;0.999424;0.999424;25.4;2.37277;1654;1630;95.25;0.786131;13.585;1.0959;1.5327;9.75;2.89059;2.73434;1.91404;2.42184;2.42184;1.87498;1.9531;2.2656;6.2487;6.2487
281573;23.25;3.9216;2.4;20;27.75;0.999424;0.999424;25.4;2.37277;1654;1630;95.25;0.786131;13.585;1.0959;1.5327;9.75;2.89059;2.73434;1.91404;2.42184;2.42184;1.87498;1.9531;2.2656;6.2487;6.2487
281912;23.25;3.9216;2.48;20;27.75;0.999424;0.999424;25.2;6.3218;1366.5;1430;95.25;0.786131;13.49;0.429;1.3494;30.75;2.73434;2.57809;1.91404;2.2656;2.57809;1.6406;1.71873;2.34372;6.2487;6.2487
282363;23.25;3.9216;2.48;20;27.75;0.999424;0.999424;25.2;6.3218;1366.5;1430;95.25;0.786131;13.49;0.429;1.3494;30.75;2.73434;2.57809;1.91404;2.2656;2.57809;1.6406;1.71873;2.34372;6.2487;6.2487
282695;24;2.74512;2.288;18.75;27.75;0.999424;0.999424;18.7;4.78827;927.75;940;95.25;0.781248;13.49;0.3354;0.9711;21;2.10935;1.9531;1.67967;1.6406;1.9531;1.21092;1.24998;1.79685;6.2487;6.2487
283491;24;2.74512;2.288;18.75;27.75;0.999424;0.999424;18.7;4.78827;927.75;940;95.25;0.781248;13.49;0.3354;0.9711;21;2.10935;1.9531;1.67967;1.6406;1.9531;1.21092;1.24998;1.79685;6.2487;6.2487
283661;24;2.74512;3.184;15;27.75;0.999424;0.999424;18.9;6.66971;635.5;600;95.25;0.786131;13.11;0.273;1.0647;10.5;1.48436;1.32811;1.40623;1.17186;1.40623;0.937488;0.97655;1.21092;6.2487;6.2487
283881;24;2.74512;3.184;15;27.75;0.999424;0.999424;18.9;6.66971;635.5;600;95.25;0.786131;13.11;0.273;1.0647;10.5;1.48436;1.32811;1.40623;1.17186;1.40623;0.937488;0.97655;1.21092;6.2487;6.2487
284042;24;2.74512;3.28;13.75;27.75;0.999424;0.999424;18.4;6.569;634.75;600;95.25;0.786131;13.205;-0.0078;0.8775;6;1.40623;1.24998;1.32811;1.09374;1.24998;0.859364;0.97655;1.17186;6.2487;6.2487
284332;24;2.74512;3.28;13.75;27.75;0.999424;0.999424;18.4;6.569;634.75;600;95.25;0.786131;13.205;-0.0078;0.8775;6;1.40623;1.24998;1.32811;1.09374;1.24998;0.859364;0.97655;1.17186;6.2487;6.2487
284592;24;2.74512;3.264;11.25;27.75;0.999424;0.999424;17.9;6.50796;629;600;95.25;0.781248;13.3;0.2184;0.8853;4.5;1.21092;1.1328;1.21092;0.97655;1.17186;0.820302;0.859364;1.1328;6.2487;6.2487
285020;24;2.74512;3.264;11.25;27.75;0.999424;0.999424;17.9;6.50796;629;600;95.25;0.781248;13.3;0.2184;0.8853;4.5;1.21092;1.1328;1.21092;0.97655;1.17186;0.820302;0.859364;1.1328;6.2487;6.2487
285197;24;2.74512;3.248;6.25;27.75;0.999424;0.999424;17.4;6.91538;617.25;600;95.25;0.781248;13.395;0.1794;0.6123;6;1.05467;1.01561;1.09374;0.937488;1.05467;0.898426;0.820302;1.09374;6.2487;6.2487
285282;24;2.74512;3.248;6.25;27.75;0.999424;0.999424;17.4;6.91538;617.25;600;95.25;0.781248;13.395;0.1794;0.6123;6;1.05467;1.01561;1.09374;0.937488;1.05467;0.898426;0.820302;1.09374;6.2487;6.2487
285419;24;2.74512;3.2;0;27.75;0.999424;0.999424;17.2;7.31211;607.75;600;95.25;0.781248;13.395;0.2418;0.6318;7.5;1.01561;0.97655;1.05467;0.97655;1.01561;0.937488;0.859364;1.09374;6.2487;6.2487
285511;24;2.74512;3.2;0;27.75;0.999424;0.999424;17.2;7.31211;607.75;600;95.25;0.781248;13.395;0.2418;0.6318;7.5;1.01561;0.97655;1.05467;0.97655;1.01561;0.937488;0.859364;1.09374;6.2487;6.2487
285651;24;2.74512;3.216;0;27.75;0.999424;0.999424;17.4;7.40519;606;600;95.25;0.786131;13.395;0.1092;0.663;8.25;0.97655;0.937488;0.97655;0.97655;1.01561;0.898426;0.859364;1.1328;6.2487;6.2487
285801;24;2.74512;3.216;0;27.75;0.999424;0.999424;17.4;7.40519;606;600;95.25;0.786131;13.395;0.1092;0.663;8.25;0.97655;0.937488;0.97655;0.97655;1.01561;0.898426;0.859364;1.1328;6.2487;6.2487
285939;24;2.74512;3.216;0;27.75;0.999424;0.999424;16.9;7.63408;602.75;600;95.25;0.781248;13.395;-0.0312;0.468;9;0.898426;0.898426;0.937488;0.97655;0.97655;0.820302;0.859364;1.17186;6.2487;6.2487
286033;24;2.74512;3.216;0;27.75;0.999424;0.999424;16.9;7.63408;602.75;600;95.25;0.781248;13.395;-0.0312;0.468;9;0.898426;0.898426;0.937488;0.97655;0.97655;0.820302;0.859364;1.17186;6.2487;6.2487
286206;24.75;2.74512;3.216;0;27.75;0.999424;0.999424;16.9;7.47844;602.75;600;95.25;0.781248;13.395;0.1716;0.2925;8.25;0.859364;0.97655;0.898426;1.01561;0.937488;0.78124;0.859364;1.1328;6.2487;6.2487
286292;24.75;2.74512;3.216;0;27.75;0.999424;0.999424;16.9;7.47844;602.75;600;95.25;0.781248;13.395;0.1716;0.2925;8.25;0.859364;0.97655;0.898426;1.01561;0.937488;0.78124;0.859364;1.1328;6.2487;6.2487
286459;24.75;2.74512;3.28;0;27.75;0.999424;0.999424;17.4;7.50132;603.75;600;96;0.781248;13.49;0.2535;0.4992;8.25;0.820302;0.937488;0.820302;0.937488;0.937488;0.859364;0.820302;1.09374;6.2487;6.2487
286552;24.75;2.74512;3.28;0;27.75;0.999424;0.999424;17.4;7.50132;603.75;600;96;0.781248;13.49;0.2535;0.4992;8.25;0.820302;0.937488;0.820302;0.937488;0.937488;0.859364;0.820302;1.09374;6.2487;6.2487
286689;24.75;2.74512;3.216;0;27.75;0.999424;0.999424;17.1;7.8065;598;600;96;0.810545;13.395;-0.0585;0.3822;9.75;0.78124;0.937488;0.78124;0.898426;0.97655;0.859364;0.820302;1.1328;6.2487;6.2487
286790;24.75;2.74512;3.216;0;27.75;0.999424;0.999424;17.1;7.8065;598;600;96;0.810545;13.395;-0.0585;0.3822;9.75;0.78124;0.937488;0.78124;0.898426;0.97655;0.859364;0.820302;1.1328;6.2487;6.2487
286929;24.75;5.49024;3.888;0;27.75;0.999424;0.999424;29.9;9.53687;596;600;96;1.73828;13.395;-0.078;0.3471;18;0.78124;0.937488;0.820302;0.937488;0.97655;0.820302;0.859364;1.09374;6.2487;6.2487
287024;24.75;5.49024;3.888;0;27.75;0.999424;0.999424;29.9;9.53687;596;600;96;1.73828;13.395;-0.078;0.3471;18;0.78124;0.937488;0.820302;0.937488;0.97655;0.820302;0.859364;1.09374;6.2487;6.2487
287159;24.75;7.45104;5.936;0;27.75;0.999424;0.999424;44.5;14.4136;622.5;600;96;1.77246;13.49;0.1482;0.39;18.75;0.820302;0.898426;0.820302;0.97655;0.937488;0.859364;0.898426;1.1328;6.2487;6.2487
287282;24.75;7.45104;5.936;0;27.75;0.999424;0.999424;44.5;14.4136;622.5;600;96;1.77246;13.49;0.1482;0.39;18.75;0.820302;0.898426;0.820302;0.97655;0.937488;0.859364;0.898426;1.1328;6.2487;6.2487
287587;24;10.5883;8.64;0;27.75;0.999424;0.999424;65.6;24.5868;840.75;760;96;1.88964;13.395;9.984;10.2726;21.75;0.898426;0.97655;0.937488;1.21092;1.01561;0.937488;0.937488;1.05467;6.2487;6.2487
287700;24;10.5883;8.64;0;27.75;0.999424;0.999424;65.6;24.5868;840.75;760;96;1.88964;13.395;9.984;10.2726;21.75;0.898426;0.97655;0.937488;1.21092;1.01561;0.937488;0.937488;1.05467;6.2487;6.2487
287838;24;9.804;7.456;0;27.75;0.999424;0.999424;63.3;25.6092;1027.75;940;96;1.87011;13.3;29.5152;27.7563;20.25;1.09374;1.24998;1.21092;1.44529;1.21092;1.09374;1.1328;1.40623;6.2487;6.2487
287946;24;9.804;7.456;0;27.75;0.999424;0.999424;63.3;25.6092;1027.75;940;96;1.87011;13.3;29.5152;27.7563;20.25;1.09374;1.24998;1.21092;1.44529;1.21092;1.09374;1.1328;1.40623;6.2487;6.2487
288278;24;11.3726;8.032;2.5;27.75;0.999424;0.999424;72.5;27.2388;921;890;96;1.93847;13.49;22.5576;22.815;24.75;1.17186;1.32811;1.32811;1.52342;1.36717;1.09374;1.24998;1.52342;6.2487;6.2487
288391;24;11.3726;8.032;2.5;27.75;0.999424;0.999424;72.5;27.2388;921;890;96;1.93847;13.49;22.5576;22.815;24.75;1.17186;1.32811;1.32811;1.52342;1.36717;1.09374;1.24998;1.52342;6.2487;6.2487
288528;24;10.5883;8;3.75;27.75;0.999424;0.999424;63.6;27.5593;892;840;96;1.94335;13.395;18.3573;18.018;20.25;1.21092;1.48436;1.36717;1.48436;1.28905;1.1328;1.24998;1.44529;6.2487;6.2487
288729;24;10.5883;8;3.75;27.75;0.999424;0.999424;63.6;27.5593;892;840;96;1.94335;13.395;18.3573;18.018;20.25;1.21092;1.48436;1.36717;1.48436;1.28905;1.1328;1.24998;1.44529;6.2487;6.2487
288899;24;10.5883;7.696;6.25;27.75;0.999424;0.999424;64.1;27.396;944;820;96;1.94335;13.49;19.5234;19.1139;19.5;1.24998;1.40623;1.32811;1.40623;1.17186;1.17186;1.32811;1.40623;6.2487;6.2487
291695;24;10.5883;7.696;6.25;27.75;0.999424;0.999424;64.1;27.396;944;820;96;1.94335;13.49;19.5234;19.1139;19.5;1.24998;1.40623;1.32811;1.40623;1.17186;1.17186;1.32811;1.40623;6.2487;6.2487
291916;21;23.9218;8.752;30;27.75;0.999424;0.999424;268.9;37.058;3324.25;2000;96;2.2412;13.395;31.9176;30.9738;33.75;5.93742;6.24992;5.31243;5.46868;5.78118;5.15618;4.99994;5.15618;6.2487;6.2487
292008;21;23.9218;8.752;30;27.75;0.999424;0.999424;268.9;37.058;3324.25;2000;96;2.2412;13.395;31.9176;30.9738;33.75;5.93742;6.24992;5.31243;5.46868;5.78118;5.15618;4.99994;5.15618;6.2487;6.2487
292705;20.25;23.9218;8.256;33.75;27.75;0.999424;0.999424;282.2;35.5458;3659.25;2000;96;1.87499;13.3;34.164;33.1539;33.75;7.4999;7.34366;4.84369;6.24992;7.4999;5.78118;5.62493;5.62493;6.2487;6.2487
294331;20.25;23.9218;8.256;33.75;27.75;0.999424;0.999424;282.2;35.5458;3659.25;2000;96;1.87499;13.3;34.164;33.1539;33.75;7.4999;7.34366;4.84369;6.24992;7.4999;5.78118;5.62493;5.62493;6.2487;6.2487
295787;19.5;40.0003;12.208;48.75;27.75;0.999424;0.999424;337.4;50.4188;3061;2000;96;2.7539;13.3;29.5152;29.8506;31.5;7.65615;7.34366;6.09367;6.24992;6.09367;5.31243;5.93742;5.93742;6.2487;6.2487
296146;19.5;40.0003;12.208;48.75;27.75;0.999424;0.999424;337.4;50.4188;3061;2000;96;2.7539;13.3;29.5152;29.8506;31.5;7.65615;7.34366;6.09367;6.24992;6.09367;5.31243;5.93742;5.93742;6.2487;6.2487
296284;18.75;43.1376;12.576;53.75;27.75;0.999424;0.999424;379.7;51.0993;3333.75;2000;96.75;2.82714;13.3;29.7882;29.874;27.75;9.06238;9.37488;6.40617;7.34366;7.18741;5.78118;5.93742;7.03116;6.2487;6.2487
296394;18.75;43.1376;12.576;53.75;27.75;0.999424;0.999424;379.7;51.0993;3333.75;2000;96.75;2.82714;13.3;29.7882;29.874;27.75;9.06238;9.37488;6.40617;7.34366;7.18741;5.78118;5.93742;7.03116;6.2487;6.2487
296804;18.75;25.8826;10.08;58.75;27.75;0.999424;0.999424;276.8;31.9172;3544.25;2000;96.75;0.786131;13.3;28.2282;28.0956;11.25;9.68738;11.5624;7.4999;7.8124;8.74989;7.4999;7.03116;7.65615;6.2487;6.2487
296906;18.75;25.8826;10.08;58.75;27.75;0.999424;0.999424;276.8;31.9172;3544.25;2000;96.75;0.786131;13.3;28.2282;28.0956;11.25;9.68738;11.5624;7.4999;7.8124;8.74989;7.4999;7.03116;7.65615;6.2487;6.2487
297044;18;7.45104;2.368;60;27.75;0.999424;0.999424;49.8;0;3331.5;2000;96.75;0.781248;13.49;31.1298;32.37;5.25;7.18741;9.37488;6.09367;5.31243;6.56242;6.71866;5.93742;6.40617;6.2487;6.2487
297205;18;7.45104;2.368;60;27.75;0.999424;0.999424;49.8;0;3331.5;2000;96.75;0.781248;13.49;31.1298;32.37;5.25;7.18741;9.37488;6.09367;5.31243;6.56242;6.71866;5.93742;6.40617;6.2487;6.2487
297482;18.75;11.7648;2.784;60;27.75;0.999424;0.999424;89.5;5.00037;2724;2000;96.75;1.86523;13.395;0.1482;1.014;30;5.31243;6.24992;5.15618;3.9062;4.68744;5.15618;4.2187;4.84369;6.2487;6.2487
297581;18.75;11.7648;2.784;60;27.75;0.999424;0.999424;89.5;5.00037;2724;2000;96.75;1.86523;13.395;0.1482;1.014;30;5.31243;6.24992;5.15618;3.9062;4.68744;5.15618;4.2187;4.84369;6.2487;6.2487
297813;18.75;20.7845;9.536;60;27.75;0.999424;0.999424;202.2;30.6492;2398;2000;96.75;2.23144;13.395;26.4264;27.4794;31.5;4.68744;4.99994;4.68744;3.28121;4.37494;4.53119;3.5937;4.06245;6.2487;6.2487
298034;18.75;20.7845;9.536;60;27.75;0.999424;0.999424;202.2;30.6492;2398;2000;96.75;2.23144;13.395;26.4264;27.4794;31.5;4.68744;4.99994;4.68744;3.28121;4.37494;4.53119;3.5937;4.06245;6.2487;6.2487
298434;18.75;29.8042;10.912;61.25;27.75;0.999424;0.999424;242.1;44.8248;2459.5;2000;96.75;2.46093;13.395;35.685;35.1819;38.25;5.15618;5.15618;4.37494;4.37494;4.53119;4.53119;4.06245;4.68744;6.2487;6.2487
298774;18.75;29.8042;10.912;61.25;27.75;0.999424;0.999424;242.1;44.8248;2459.5;2000;96.75;2.46093;13.395;35.685;35.1819;38.25;5.15618;5.15618;4.37494;4.37494;4.53119;4.53119;4.06245;4.68744;6.2487;6.2487
298913;18.75;25.8826;9.776;65;27.75;0.999424;0.999424;234.8;42.0111;2593.25;2000;96.75;2.29003;13.395;33.5712;34.0938;39.75;6.24992;5.46868;4.53119;4.53119;4.37494;4.53119;4.2187;5.31243;6.2487;6.2487
299006;18.75;25.8826;9.776;65;27.75;0.999424;0.999424;234.8;42.0111;2593.25;2000;96.75;2.29003;13.395;33.5712;34.0938;39.75;6.24992;5.46868;4.53119;4.53119;4.37494;4.53119;4.2187;5.31243;6.2487;6.2487
299314;18;22.3531;8.656;66.25;27.75;0.999424;0.999424;212.7;37.3037;2660.25;2000;96.75;2.17773;13.205;34.2186;33.5595;35.25;6.40617;5.93742;4.06245;4.06245;4.2187;3.9062;3.74995;4.53119;6.2487;6.2487
299654;18;22.3531;8.656;66.25;27.75;0.999424;0.999424;212.7;37.3037;2660.25;2000;96.75;2.17773;13.205;34.2186;33.5595;35.25;6.40617;5.93742;4.06245;4.06245;4.2187;3.9062;3.74995;4.53119;6.2487;6.2487
299929;18;18.4315;6.944;68.75;27.75;0.999424;0.999424;177;24.0299;2710.25;2000;96.75;0.800779;13.49;34.9986;34.4643;18.75;5.78118;4.99994;3.9062;4.06245;4.68744;3.74995;3.28121;3.9062;6.2487;6.2487
300094;18;18.4315;6.944;68.75;27.75;0.999424;0.999424;177;24.0299;2710.25;2000;96.75;0.800779;13.49;34.9986;34.4643;18.75;5.78118;4.99994;3.9062;4.06245;4.68744;3.74995;3.28121;3.9062;6.2487;6.2487
300231;18.75;5.8824;2.192;68.75;27.75;0.999424;0.999424;36;2.96635;2549.75;2000;96.75;0.781248;13.585;8.892;9.9099;17.25;4.37494;4.2187;3.43746;2.96871;4.2187;3.5937;2.96871;3.5937;6.2487;6.2487
300324;18.75;5.8824;2.192;68.75;27.75;0.999424;0.999424;36;2.96635;2549.75;2000;96.75;0.781248;13.585;8.892;9.9099;17.25;4.37494;4.2187;3.43746;2.96871;4.2187;3.5937;2.96871;3.5937;6.2487;6.2487
300461;18.75;5.8824;2.048;68.75;27.75;0.999424;0.999424;35.2;0;2268.25;2000;96.75;0.82031;13.585;0.1248;0.7254;0.75;4.37494;3.5937;4.06245;2.81246;4.2187;2.96871;2.96871;4.06245;6.2487;6.2487
300566;18.75;5.8824;2.048;68.75;27.75;0.999424;0.999424;35.2;0;2268.25;2000;96.75;0.82031;13.585;0.1248;0.7254;0.75;4.37494;3.5937;4.06245;2.81246;4.2187;2.96871;2.96871;4.06245;6.2487;6.2487
300732;18.75;8.62752;2.656;68.75;27.75;0.999424;0.999424;57.5;6.32333;1964.25;1920;96.75;1.52343;13.49;0.1053;0.7332;36.75;3.74995;3.28121;3.5937;2.65622;3.74995;2.42184;2.49997;3.5937;6.2487;6.2487
300824;18.75;8.62752;2.656;68.75;27.75;0.999424;0.999424;57.5;6.32333;1964.25;1920;96.75;1.52343;13.49;0.1053;0.7332;36.75;3.74995;3.28121;3.5937;2.65622;3.74995;2.42184;2.49997;3.5937;6.2487;6.2487
301006;18.75;12.9413;4.16;68.75;27.75;0.999424;0.999424;105.8;12.1675;1967.25;1840;96.75;1.87499;13.49;1.365;0.4251;47.25;3.28121;2.81246;2.96871;2.42184;3.28121;2.18747;2.2656;3.12496;6.2487;6.2487
301205;18.75;12.9413;4.16;68.75;27.75;0.999424;0.999424;105.8;12.1675;1967.25;1840;96.75;1.87499;13.49;1.365;0.4251;47.25;3.28121;2.81246;2.96871;2.42184;3.28121;2.18747;2.2656;3.12496;6.2487;6.2487
301342;18.75;17.6472;7.968;68.75;27.75;0.999424;0.999424;152.1;29.99;1972;1820;96.75;2.10937;13.49;33.1773;33.2748;36;3.28121;2.42184;2.42184;2.42184;2.81246;2.2656;2.42184;2.57809;6.2487;6.2487
301433;18.75;17.6472;7.968;68.75;27.75;0.999424;0.999424;152.1;29.99;1972;1820;96.75;2.10937;13.49;33.1773;33.2748;36;3.28121;2.42184;2.42184;2.42184;2.81246;2.2656;2.42184;2.57809;6.2487;6.2487
301572;18.75;21.5688;9.248;68.75;27.75;0.999424;0.999424;179.3;36.3103;1993;1830;96.75;2.19238;13.49;40.053;38.5203;33;3.43746;2.73434;2.57809;2.65622;2.96871;2.49997;2.49997;2.81246;6.2487;6.2487
301665;18.75;21.5688;9.248;68.75;27.75;0.999424;0.999424;179.3;36.3103;1993;1830;96.75;2.19238;13.49;40.053;38.5203;33;3.43746;2.73434;2.57809;2.65622;2.96871;2.49997;2.49997;2.81246;6.2487;6.2487
301802;18.75;22.3531;9.648;68.75;27.75;0.999424;0.999424;182.3;39.0203;2013;1840;96.75;2.21679;13.585;39.4368;39.0819;32.25;3.74995;2.96871;2.81246;2.96871;3.28121;2.81246;2.73434;3.04684;6.2487;6.2487
302010;18.75;22.3531;9.648;68.75;27.75;0.999424;0.999424;182.3;39.0203;2013;1840;96.75;2.21679;13.585;39.4368;39.0819;32.25;3.74995;2.96871;2.81246;2.96871;3.28121;2.81246;2.73434;3.04684;6.2487;6.2487
302307;18.75;22.3531;9.584;70;27.75;0.999424;0.999424;183.6;39.9099;2053.5;1880;96.75;2.18749;13.49;39.5616;38.571;33.75;3.5937;3.5937;3.28121;3.5937;3.74995;3.12496;3.43746;3.74995;6.2487;6.2487
302533;18.75;22.3531;9.584;70;27.75;0.999424;0.999424;183.6;39.9099;2053.5;1880;96.75;2.18749;13.49;39.5616;38.571;33.75;3.5937;3.5937;3.28121;3.5937;3.74995;3.12496;3.43746;3.74995;6.2487;6.2487
302762;18.75;21.1766;9.104;71.25;27.75;0.999424;0.999424;178.3;38.2558;2088.25;1920;96.75;2.1289;13.49;39.1248;38.7114;35.25;3.9062;3.9062;3.74995;3.9062;3.74995;3.20308;3.43746;4.2187;6.2487;6.2487
302937;18.75;21.1766;9.104;71.25;27.75;0.999424;0.999424;178.3;38.2558;2088.25;1920;96.75;2.1289;13.49;39.1248;38.7114;35.25;3.9062;3.9062;3.74995;3.9062;3.74995;3.20308;3.43746;4.2187;6.2487;6.2487
303176;18.75;12.5491;5.904;73.75;27.75;0.999424;0.999424;96.9;27.0557;2116;1950;96.75;1.76757;13.585;36.7341;35.6382;39;4.2187;3.5937;3.51558;3.74995;3.43746;3.04684;2.89059;3.9062;6.2487;6.2487
303455;18.75;12.5491;5.904;73.75;27.75;0.999424;0.999424;96.9;27.0557;2116;1950;96.75;1.76757;13.585;36.7341;35.6382;39;4.2187;3.5937;3.51558;3.74995;3.43746;3.04684;2.89059;3.9062;6.2487;6.2487
303674;18.75;5.49024;2.832;73.75;27.75;0.999424;0.999424;37.4;5.71297;2116.25;1960;97.5;0.786131;13.585;9.7656;7.1058;19.5;3.43746;2.96871;2.81246;2.65622;2.96871;2.57809;2.57809;2.49997;6.2487;6.2487
303863;18.75;5.49024;2.832;73.75;27.75;0.999424;0.999424;37.4;5.71297;2116.25;1960;97.5;0.786131;13.585;9.7656;7.1058;19.5;3.43746;2.96871;2.81246;2.65622;2.96871;2.57809;2.57809;2.49997;6.2487;6.2487
304051;18.75;4.70592;2;73.75;27.75;0.999424;0.999424;30.5;3.61486;2106.75;1950;97.5;0.786131;13.49;0.4602;0.7332;24.75;2.81246;3.12496;3.12496;2.34372;2.65622;2.2656;2.2656;2.49997;6.2487;6.2487
304243;18.75;4.70592;2;73.75;27.75;0.999424;0.999424;30.5;3.61486;2106.75;1950;97.5;0.786131;13.49;0.4602;0.7332;24.75;2.81246;3.12496;3.12496;2.34372;2.65622;2.2656;2.2656;2.49997;6.2487;6.2487
304380;18.75;5.09808;1.952;72.5;27.75;0.999424;0.999424;29.8;0.415045;2083.5;1930;97.5;0.786131;13.49;0.2496;0.7722;0.75;2.57809;2.65622;2.81246;2.42184;3.12496;2.18747;2.34372;2.89059;6.2487;6.2487
304606;18.75;5.09808;1.952;72.5;27.75;0.999424;0.999424;29.8;0.415045;2083.5;1930;97.5;0.786131;13.49;0.2496;0.7722;0.75;2.57809;2.65622;2.81246;2.42184;3.12496;2.18747;2.34372;2.89059;6.2487;6.2487
304792;18.75;5.09808;2.112;72.5;27.75;0.999424;0.999424;31.2;0;2063;1910;97.5;0.786131;13.3;0.3432;0.4563;0.75;2.96871;2.65622;2.73434;2.57809;2.96871;2.2656;2.65622;2.96871;6.2487;6.2487
304900;18.75;5.09808;2.112;72.5;27.75;0.999424;0.999424;31.2;0;2063;1910;97.5;0.786131;13.3;0.3432;0.4563;0.75;2.96871;2.65622;2.73434;2.57809;2.96871;2.2656;2.65622;2.96871;6.2487;6.2487
305030;19.5;5.09808;2.16;71.25;27.75;0.999424;0.999424;32;0;2045;1900;97.5;0.781248;13.3;0.156;0.6123;0.75;3.28121;2.57809;3.67183;2.96871;2.96871;2.42184;3.12496;3.12496;6.2487;6.2487
305212;19.5;5.09808;2.16;71.25;27.75;0.999424;0.999424;32;0;2045;1900;97.5;0.781248;13.3;0.156;0.6123;0.75;3.28121;2.57809;3.67183;2.96871;2.96871;2.42184;3.12496;3.12496;6.2487;6.2487
305351;19.5;5.09808;2.176;71.25;27.75;0.999424;0.999424;32.6;0;2022.5;1880;98.25;0.781248;13.3;0.2925;0.6942;0.75;3.74995;2.81246;3.9062;2.89059;3.12496;2.49997;3.04684;3.12496;6.2487;6.2487
305442;19.5;5.09808;2.176;71.25;27.75;0.999424;0.999424;32.6;0;2022.5;1880;98.25;0.781248;13.3;0.2925;0.6942;0.75;3.74995;2.81246;3.9062;2.89059;3.12496;2.49997;3.04684;3.12496;6.2487;6.2487
